2357	0.941
2358	0.947
2359	0.948
2360	0.948
2361	0.949
2362	0.945
2363	0.942
2364	0.946
2365	0.950
2366	0.941
2367	0.942
2368	0.944
2369	0.945
2370	0.953
2371	0.948
2372	0.944
2373	0.949
2374	0.945
2375	0.938
2376	0.947
2377	0.949
2378	0.945
2379	0.938
2380	0.943
2381	0.950
2382	0.949
2383	0.942
2384	0.944
2385	0.950
2386	0.938
2387	0.938
2388	0.938
2389	0.938
2390	0.942
2391	0.946
2392	0.948
2393	0.947
2394	0.951
2395	0.944
2396	0.938
2397	0.935
2398	0.941
2399	0.947
2400	0.943
2401	0.950
2402	0.946
2403	0.947
2404	0.931
2405	0.942
2406	0.943
2407	0.935
2408	0.948
2409	0.952
2410	0.952
2411	0.941
2412	0.945
2413	0.949
2414	0.956
2415	0.955
2416	0.952
2417	0.941
2418	0.942
2419	0.940
2420	0.939
2421	0.942
2422	0.945
2423	0.949
2424	0.945
2425	0.933
2426	0.939
2427	0.950
2428	0.949
2429	0.950
2430	0.944
2431	0.942
2432	0.936
2433	0.937
2434	0.944
2435	0.942
2436	0.936
2437	0.930
2438	0.935
2439	0.939
2440	0.942
2441	0.933
2442	0.929
2443	0.928
2444	0.940
2445	0.944
2446	0.941
2447	0.941
2448	0.947
2449	0.931
2450	0.947
2451	0.938
2452	0.936
2453	0.942
2454	0.938
2455	0.930
2456	0.951
2457	0.945
2458	0.945
2459	0.954
2460	0.935
2461	0.943
2462	0.938
2463	0.946
2464	0.945
2465	0.945
2466	0.940
2467	0.940
2468	0.950
2469	0.943
2470	0.947
2471	0.946
2472	0.952
2473	0.957
2474	0.934
2475	0.935
2476	0.934
2477	0.934
2478	0.949
2479	0.945
2480	0.954
2481	0.937
2482	0.944
2483	0.945
2484	0.936
2485	0.946
2486	0.941
2487	0.947
2488	0.952
2489	0.944
2490	0.942
2491	0.939
2492	0.953
2493	0.945
2494	0.925
2495	0.939
2496	0.927
2497	0.935
2498	0.948
2499	0.933
2500	0.961
